     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
  10000000,4955044,0,561.0,pymatching,0ce1dbe6d8c7c639a6932a2241d26d9079c65612054dacc8f5602c64742a4de0,"{""d"":5,""p"":0.02,""r"":10}",
  10000000,3420714,0,45.9,pymatching,e8d063b2d74f77a3ae1f9dce2c65d91b5ec52627995ff06124f4a3c5a0979d66,"{""d"":3,""p"":0.02,""r"":6}",
  10000000,5000566,0,2368.3,pymatching,285e3709b059a62bf79c9f3895b376598b5f7b4a03ddb4496539bb692537baf7,"{""d"":7,""p"":0.02,""r"":14}",
  10000000,5003047,0,6899.3,pymatching,5e140eac0c2180d8e389945838fcaa68577ca6fab2d891b45cf9baafb81e9591,"{""d"":9,""p"":0.02,""r"":18}",
  10000000,5000950,0,16178.6,pymatching,9aed0cb84cccfb5ba9b15a94245ae14b957043068c5d7406879c2d15e46c8019,"{""d"":11,""p"":0.02,""r"":22}",
  10000000,4998183,0,33696.1,pymatching,f87f7a5a8b4cc8c9f8ad66214b5aa1e3cc451296a992110f6fd6fe40161308c1,"{""d"":13,""p"":0.02,""r"":26}",
  10000000,4999015,0,69301.2,pymatching,74140d0797dee18911b379168ee26237696e6beec3d1cf9111d0398b205f4811,"{""d"":15,""p"":0.02,""r"":30}",
