     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
  10000000,24770,0,4.49,pymatching,0cc6f0f3625c2120ca0a090b661be6015d01c398f5718eb8ae405edba7dddc0a,"{""d"":3,""p"":0.001,""r"":6}",
  10000000,500723,0,13.2,pymatching,4c3f43f9f8016c432af5d386056c4f47cb550cc2751062e6ccd873346f8077d6,"{""d"":3,""p"":0.005,""r"":6}",
  10000000,93776,0,6.47,pymatching,e9b1639db44f763d7771aaad0ad070e88dc46201f246c7f436c1396842eb5ba7,"{""d"":3,""p"":0.002,""r"":6}",
  10000000,13383,0,28.8,pymatching,d249a9a8f884e79cabba39f8ae5f3b84967cea7bb2f72d3d48c3c25f750f280a,"{""d"":5,""p"":0.001,""r"":10}",
  10000000,98196,0,51.2,pymatching,9e298ac44db9f881e2222425d6208fa2ea182fc60717ad07448c92dfc9605350,"{""d"":5,""p"":0.002,""r"":10}",
  10000000,1046420,0,148.1,pymatching,31299823364e2cd32f87388bf08a4b54a8f779ea75da58f70888bdeee48cc9f3,"{""d"":5,""p"":0.005,""r"":10}",
  10000000,5681,0,99.6,pymatching,ad5033c8db643aa866f1167902faede062fdee622538eac96f7ff7555947c0fb,"{""d"":7,""p"":0.001,""r"":14}",
  10000000,81406,0,205.6,pymatching,e843599cb6995b8421d6c67c37ef7b386710ee7f46fdfcd25514b6b8ae2c2f80,"{""d"":7,""p"":0.002,""r"":14}",
  10000000,1651944,0,631.9,pymatching,4b22e61b73c65821deadc4e392fd10b1363286c4c0822df3a7f8546d65853e0d,"{""d"":7,""p"":0.005,""r"":14}",
  10000000,2105,0,254.4,pymatching,84db5e428f89d9807718b7125985dac3746a7d7cdce25b1f29730c5dc727b834,"{""d"":9,""p"":0.001,""r"":18}",
  10000000,62972,0,552.2,pymatching,d057dc9d11b7a614fb1a3199ba0aeaf1e411101841541d7fd45eacfd2a8c7d23,"{""d"":9,""p"":0.002,""r"":18}",
  10000000,2354704,0,2013.1,pymatching,29bea5733f1bb520d1ea826e9ce624a179790de95a423f6bf564e57c6762ca07,"{""d"":9,""p"":0.005,""r"":18}",
  10000000,758,0,522.5,pymatching,e1ec972929639e697f4fc9890be81765975dcf19564181dc56c2b1d5d65acfb0,"{""d"":11,""p"":0.001,""r"":22}",
  10000000,47768,0,1212.0,pymatching,34406c6071f953f1b8180130edf942d31d54f987ebd6d3d5c995cd0e97df322c,"{""d"":11,""p"":0.002,""r"":22}",
  10000000,3101178,0,4856.6,pymatching,ef713c31b422cf72df8407974a968bd9efbbe2f4172b602cb31b928353ae5ef6,"{""d"":11,""p"":0.005,""r"":22}",
  10000000,269,0,1022.1,pymatching,17da84a05552a8223c6b48d8033f1df2d1d61a817a5b0960eedc5046df810250,"{""d"":13,""p"":0.001,""r"":26}",
  10000000,36217,0,2356.7,pymatching,948b367ce817d7fe991f6dec11171d2a790ea51b88ac0e084b1f1c2002aa30ff,"{""d"":13,""p"":0.002,""r"":26}",
  10000000,3806549,0,10147.4,pymatching,38c1016e7f5bf35549493e7fac1496e096520e4a15ac7b4f26a1b6f21b0a1469,"{""d"":13,""p"":0.005,""r"":26}",
