     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
  10000000,416739,0,14.2,pymatching,7a44b40cafb20a6457d17894f72fab23e882823ee0626d8a1505ed90bfe968da,"{""d"":3,""p"":0.005,""r"":6}",
  10000000,76274,0,6.22,pymatching,954e8bb8d228cf1fb196d3733f8e9ae723969b85eccf2a2f171ddc64ddab66e2,"{""d"":3,""p"":0.002,""r"":6}",
  10000000,7483,0,27.0,pymatching,d9020a09fb1bba458617ff6afa300980b4a3fc63fd4c86dc8fc0064e78a17d75,"{""d"":5,""p"":0.001,""r"":10}",
  10000000,19935,0,4.54,pymatching,9257b729b84d5c69b1bf6c5e3c2f5f1a859686ec2bd727c8a74b079f4a1c8319,"{""d"":3,""p"":0.001,""r"":6}",
  10000000,55839,0,49.8,pymatching,8bbdf296e39f3a9c6103b0cca4c5c27617e0f60ef38024d94474944d1e4266d3,"{""d"":5,""p"":0.002,""r"":10}",
  10000000,676949,0,138.9,pymatching,34cb1d6dbc10a79baf63822fcccc40542235423a23d8f801f1651f342e58fcc1,"{""d"":5,""p"":0.005,""r"":10}",
  10000000,30453,0,170.1,pymatching,c3531e59ba2017749409b93e1731d412d2e468651e558209d666d75928d41ee6,"{""d"":7,""p"":0.002,""r"":14}",
  10000000,1998,0,87.4,pymatching,7f9da240a8eb386e65a3d5601be22471bf533e7fc586a1566e00ae3202b8ef1b,"{""d"":7,""p"":0.001,""r"":14}",
  10000000,842706,0,544.0,pymatching,37fc27586e68ea7833df6a4c93220da294ad8fb225c0858332ee4baf70405dc6,"{""d"":7,""p"":0.005,""r"":14}",
  10000000,452,0,218.9,pymatching,88b7916a619cdec06e8747830dc29769f1e5f00f6eba44d2d67699e640c802d2,"{""d"":9,""p"":0.001,""r"":18}",
  10000000,14578,0,436.8,pymatching,4a533c4fe75b343245cce1f04faac7c6e1e6edf0f97d907a3380f76409f7302a,"{""d"":9,""p"":0.002,""r"":18}",
  10000000,972573,0,1531.4,pymatching,a8606b7cf1cb67e89920267fa5ff2e54a243d2108f6eeb2cf2e72b9d577ab620,"{""d"":9,""p"":0.005,""r"":18}",
  10000000,99,0,428.2,pymatching,d3bdc30c73f4f94af7824d8d4a49a0127a31627a8e74658de7db2278289b65e0,"{""d"":11,""p"":0.001,""r"":22}",
  10000000,6608,0,891.7,pymatching,4cb77366f742eb81db1039a91e2ad34db91080e8617c0015c71472aff9b6888a,"{""d"":11,""p"":0.002,""r"":22}",
  10000000,1086656,0,3354.7,pymatching,b497fc3f7c975653979283a4712b57a47ff570eb5b9a9048071aeff15610d42a,"{""d"":11,""p"":0.005,""r"":22}",
  10000000,14,0,785.0,pymatching,0de7f2289a04afc50af28011a5c337cb345b7204d808bef92d1893c932c1c577,"{""d"":13,""p"":0.001,""r"":26}",
  10000000,2935,0,1602.7,pymatching,8c4b4adcc04d92e7d11740ffb5810457de01ac4d81925520235f2e08389194db,"{""d"":13,""p"":0.002,""r"":26}",
  10000000,1191142,0,6641.3,pymatching,f5c3731e5c4932390d810f7e4a245ae559bf9875aad3117c26330518e9c27725,"{""d"":13,""p"":0.005,""r"":26}",
