     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
  10000000,80104,0,6.31,pymatching,7f696137021edb13e86e6eaa2ca8b0152dcaef7e0f87d057db501414be7df0a6,"{""d"":3,""p"":0.002,""r"":6}",
  10000000,38695,0,39.9,pymatching,43b5c3fd8964389f36907205cff44dc5517f7d975fe091990c3d3facca5fd927,"{""d"":5,""p"":0.002,""r"":10}",
  10000000,14589,0,129.2,pymatching,5029886b5abc8905cad1b762bf53160577fa350245a1a476ba3a00dac398c972,"{""d"":7,""p"":0.002,""r"":14}",
  10000000,4958,0,302.2,pymatching,098951ccf6af2986c66525c6d3a4afb99365db0ce25a7de656d8d55e51710fa9,"{""d"":9,""p"":0.002,""r"":18}",
  10000000,1625,0,595.2,pymatching,25114a6be5370dfa34d462ad65254d07fc63ac67462d654594529785e13bf755,"{""d"":11,""p"":0.002,""r"":22}",
  10000000,470,0,1091.3,pymatching,305dc21caece05d85a1190c27415aa84e7d62be9977eb4847aa85e801bf90097,"{""d"":13,""p"":0.002,""r"":26}",
  10000000,137,0,1708.1,pymatching,feeb8d42e900364034c0ee19b5b7d59360f490b138e06d93217a6cd91129430f,"{""d"":15,""p"":0.002,""r"":30}",
