     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
   1000000,43065,0,1.51,pymatching,ac192d7fd934abf3503f1869352cd4ce1b9bce4da46512c3172389fc74a183ec,"{""d"":3,""p"":0.02,""r"":6}",
   1000000,9,0,1.33,pymatching,ff2be0f5de448e89a4ccfc36eb704668542098387186f0bc8b95c923a3de91ac,"{""d"":5,""p"":0.001,""r"":10}",
   1000000,477,0,0.367,pymatching,2e9416023ee7b51b48ea29e432c48de4c4cd7720b138a63c008cf889e152aabb,"{""d"":3,""p"":0.002,""r"":6}",
   1000000,86330,0,2.17,pymatching,492c383e8ec0c76ff643bda548b6f8cedad68c629dc93532cdd421cc1c16fc9b,"{""d"":3,""p"":0.03,""r"":6}",
   1000000,558,0,2.91,pymatching,d4127e89eb128aef652ceac29d7e6a688d185bf37e457a3d751a4b48ed364eef,"{""d"":5,""p"":0.005,""r"":10}",
   1000000,133,0,0.313,pymatching,5937281c3415571c29b3a4d9314091744f76855f119feeaf1220a0272baaa352,"{""d"":3,""p"":0.001,""r"":6}",
   1000000,11633,0,0.874,pymatching,71bef3f3086a5be21b64c0be81f6895b8a0783dbe90529e9f107b56fe3942868,"{""d"":3,""p"":0.01,""r"":6}",
   1000000,136077,0,2.93,pymatching,737fe35bd3151232918911819503bbb1f32aff809f333f147b47e829db11d8ea,"{""d"":3,""p"":0.04,""r"":6}",
   1000000,4438,0,5.14,pymatching,713dec533a262c0d765a54dc6b5187dee56ad33a1693f42c9e40e1813017dbe2,"{""d"":5,""p"":0.01,""r"":10}",
   1000000,97764,0,17.1,pymatching,3bc0c7b3b8264e96023f1f9941bb2cfea663293b3d562e42d3e64a6c54102f69,"{""d"":5,""p"":0.03,""r"":10}",
   1000000,187314,0,23.9,pymatching,54e0669ce103d6350088780791ba5509881e94b0629d5bcc0d8cb9107133e24e,"{""d"":5,""p"":0.04,""r"":10}",
   1000000,3107,0,0.508,pymatching,0848f2b0091faa3f5ad679f0c165f2ce6a7bf3bf8a35b7a659413ecd61f5fa70,"{""d"":3,""p"":0.005,""r"":6}",
   1000000,188267,0,3.52,pymatching,8c1b826a53a481eff64c3c7baf273d5efae6c523c1235d54d2dc8c38c905789f,"{""d"":3,""p"":0.05,""r"":6}",
   1000000,33317,0,10.5,pymatching,910d87cb9aa849111b2a3d04380743d382bf63297726818892550e39705b0e34,"{""d"":5,""p"":0.02,""r"":10}",
   1000000,34,0,1.66,pymatching,067a3cf381b99b242ee61046c36a229834bdec9565a161a1cf12bb68fd87d23f,"{""d"":5,""p"":0.002,""r"":10}",
   1000000,281211,0,32.0,pymatching,3dd3c45494a1289425665c3eb8bac420960b21732d3d6db2edd5e93cf967c416,"{""d"":5,""p"":0.05,""r"":10}",
   1000000,0,0,3.75,pymatching,509f82093f35a975521ee1434176993d419ab6c5955263eedbe706e7224d4ebd,"{""d"":7,""p"":0.001,""r"":14}",
   1000000,2,0,5.02,pymatching,6217f2758725ea981d18fa24a3f99fa071e0a90f82e43de67e85772a439d5f21,"{""d"":7,""p"":0.002,""r"":14}",
   1000000,82,0,8.42,pymatching,1945ec30df55bd85db377fe6ccf180ad460fc290ae72328e6e21f415cac3dd7f,"{""d"":7,""p"":0.005,""r"":14}",
   1000000,1310,0,16.0,pymatching,30664ed69e441c0a8aaa4fb01c39998a18191e85e2bf110ea5833314f7d5a37e,"{""d"":7,""p"":0.01,""r"":14}",
   1000000,24000,0,35.4,pymatching,a1b35d376c67ba292af04832f80ae46b76bf067a8e8efa014c602b5c37b55173,"{""d"":7,""p"":0.02,""r"":14}",
   1000000,106823,0,60.6,pymatching,1219f43cf84f180657aa0a9b32707b9f315457b698b857b90fe02f8940e7f33c,"{""d"":7,""p"":0.03,""r"":14}",
   1000000,240387,0,91.2,pymatching,ad30b0d5fe82c5a9c038c6b1a21919481c5c3e15d83c7962a6416f340fe58241,"{""d"":7,""p"":0.04,""r"":14}",
   1000000,367018,0,123.3,pymatching,c1f4df9b9f3a46154ba8bc46f0d0b2e2c30a7748ab9cb724eeecff90de095b35,"{""d"":7,""p"":0.05,""r"":14}",
   1000000,0,0,8.90,pymatching,6e6ff4f6f7b2efe696d49625e9d1f842ef19ebd9f8045ebfc2968baeed4c2d9d,"{""d"":9,""p"":0.001,""r"":18}",
   1000000,1,0,11.4,pymatching,07ce18334747c1d5dbd9d9006f85e48f98315e0ff4f776b06d0b88e71e7882f4,"{""d"":9,""p"":0.002,""r"":18}",
   1000000,6,0,20.3,pymatching,40aa89e15d9d0b57ee3f2eaf5692b035528a175c3f113ce13d1ca74f0d70c4b2,"{""d"":9,""p"":0.005,""r"":18}",
   1000000,372,0,38.2,pymatching,532120b65443a6db24cacc83e9ff1994fc581e0ebd02703d9042147314db2be1,"{""d"":9,""p"":0.01,""r"":18}",
   1000000,17318,0,87.7,pymatching,1331f4329077a024ae1a5b0e6c65a054b5ae4e0408adc285f4fd0a23a8ae5b7c,"{""d"":9,""p"":0.02,""r"":18}",
   1000000,115948,0,167.1,pymatching,ef9e47ec4cbc5c0fcad3280eaab51d62070486d986ca5999655a6aed78d7183c,"{""d"":9,""p"":0.03,""r"":18}",
   1000000,296681,0,254.8,pymatching,3d2c08d5fa29804cb6b28391a8a144613bf766e91f096e3e910d5d580fcc6b17,"{""d"":9,""p"":0.04,""r"":18}",
   1000000,434592,0,345.7,pymatching,23ecfd3988d82e409cdefb6e2248165fbd81d7b02630db05bb7f3876613c2e87,"{""d"":9,""p"":0.05,""r"":18}",
